Project;Trip;Longitude;Latitude;DateTime;Station;Bott Depth M;Parameter;Layer;Taxa;Stage;Size_class;abundance-AB;abundance-AB Unit
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Temora longicornis;III;;12.5000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Temora longicornis;IV;;12.5000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Temora longicornis;N;;75.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Keratella cochlearis;;;137.5000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Keratella cruciformis;;;125.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Keratella quadrata;;;887.5000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Amphibalanus unidentified larvae;;;1425.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Bivalvia unidentified larvae;;;125.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Gastropoda unidentified larvae;;;175.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;20.990000;56.625000;2020-08-02T09:20:00;LI;12.20;Zooplankton;0-10;Polychaeta unidentified larvae;;;125.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Bosmina coregoni;;0.3-0.4;600.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Bosmina coregoni;;<0.3;180.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Bosmina coregoni;;0.4-0.6;180.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;"Bosmina longirostris ";;<0.3;660.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;"Bosmina longirostris ";;0.3-0.4;720.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Evadne nordmanni;;0.6-0.8;180.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Pleopis polyphemoides;;<0.3;420.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Pleopis polyphemoides;;0.3-0.4;660.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia sp;I;;1200.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia sp;II;;2040.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia sp;IV;;1200.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia sp;III;;2280.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia sp;N;;6000.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia sp;V;;840.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Pleopis polyphemoides;;0.4-0.6;180.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia bifilosa;F;;120.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Acartia bifilosa;M;;1080.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Cyclopoida unidentified;N;;60.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Cyclopoida unidentified;I-III;;60.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora affinis;F;;840.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora affinis;M;;420.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora sp;I;;1680.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora sp;II;;1440.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora sp;III;;1200.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora sp;IV;;660.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora sp;V;;720.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Eurytemora sp;N;;5940.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Pseudocalanus sp;II;;60.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Pseudocalanus sp;N;;60.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Temora longicornis;N;;60.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Keratella cochlearis;;;5580.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Keratella cruciformis;;;540.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Keratella quadrata;;;62040.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Synchaeta monopus;;;720.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Aurelia aurita planula;;;420.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Bivalvia unidentified larvae;;;3540.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Polychaeta unidentified larvae;;;60.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Temora longicornis;III;;180.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;22.410000;57.843300;2020-08-01T20:20:00;114A;31.80;Zooplankton;0-30;Synchaeta baltica;;;6960.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bosmina coregoni;;<0.3;6314.2845;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bosmina coregoni;;0.3-0.4;35409.5170;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bosmina coregoni;;0.4-0.6;12876.1880;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bosmina longirostris;;<0.3;247.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bosmina longirostris;;0.3-0.4;1857.1425;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bosmina longirostris;;0.4-0.6;123.8095;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Cercopagis pengoi;;;14.5656;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Pleopis polyphemoides;;0.3-0.4;247.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Pleopis polyphemoides;;0.4-0.6;247.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Pleopis polyphemoides;;0.6-0.8;123.8096;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia bifilosa;M;;557.1432;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia bifilosa;F;;866.6672;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia sp;I;;1238.0960;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia sp;II;;309.5240;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia sp;IV;;804.7624;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia sp;III;;619.0480;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia sp;V;;1361.9056;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia sp;N;;3157.1448;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Acartia tonsa;F;;61.9048;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Cyclopoida unidentified;M;;61.9048;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora affinis;F;;1052.3816;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora affinis;M;;1176.1912;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora carolleeae;F;;61.9048;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora sp;II;;866.6672;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora sp;I;;1609.5248;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora sp;III;;495.2384;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora sp;IV;;1980.9536;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora sp;N;;2352.3824;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Limnocalanus macrurus;F;;7.9365;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Limnocalanus macrurus;M;;7.9365;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Temora longicornis;IV;;61.9048;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Temora longicornis;V;;61.9048;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Keratella cochlearis;;;10152.3790;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Keratella quadrata;;;38999.9925;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Synchaeta baltica;;;2538.0968;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Synchaeta monopus;;;742.8576;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Amphibalanus unidentified larvae;;;61.9048;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Bivalvia unidentified larvae;;;123.8096;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.483300;57.400000;2020-08-01T08:55:00;135;43.50;Zooplankton;0-42;Eurytemora sp;V;;1795.2392;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Bosmina coregoni;;<0.3;3571.4275;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Bosmina longirostris;;<0.3;3714.2846;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Bosmina longirostris;;0.4-0.6;6714.2837;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Bosmina longirostris;;0.3-0.4;23285.7073;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Cercopagis pengoi;;;10.4720;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Evadne nordmanni;;0.8-1.0;47.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Pleopis polyphemoides;;0.3-0.4;238.0950;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia bifilosa;M;;761.9040;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia bifilosa;F;;2190.4740;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Bosmina coregoni;;0.3-0.4;19428.5656;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia sp;I;;1047.6180;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia sp;II;;904.7610;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia sp;IV;;714.2850;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia sp;III;;523.8090;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia sp;V;;380.9520;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia tonsa;M;;95.2380;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Acartia tonsa;F;;333.3330;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Cyclopoida unidentified;IV-V;;47.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Cyclopoida unidentified;I-III;;142.8570;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Cyclopoida unidentified;F;;;
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Cyclopoida unidentified;N;;190.4760;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora affinis;F;;428.5710;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora affinis;M;;952.3800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora sp;IV;;1619.0460;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora sp;I;;2190.4740;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora sp;II;;1047.6180;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora sp;III;;714.2850;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora sp;N;;1666.6650;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Eurytemora sp;V;;1380.9510;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Limnocalanus macrurus;F;;47.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Temora longicornis;V;;;
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Keratella quadrata;;;16571.4236;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Keratella cruciformis;;;47.6190;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Synchaeta baltica;;;999.9990;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Keratella quadrata;;;16571.4236;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Synchaeta monopus;;;476.1900;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Bivalvia unidentified larvae;;;95.2380;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Gastropoda unidentified larvae;;;;
Atvērtie Monitoringa dati;Monit-20-02;23.850000;57.300000;2020-08-04T15:40:00;119;43.30;Zooplankton;0-42;Polychaeta unidentified larvae;;;;
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Temora longicornis;N;;115.3800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Bosmina coregoni;;<0.3;2884.6200;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Bosmina coregoni;;0.3-0.4;15115.3800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Bosmina coregoni;;0.4-0.6;5307.6900;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Cercopagis pengoi;;not recorded;25.0800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Evadne nordmanni;;not recorded;0.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Pleopis polyphemoides;;0.6-0.8;115.3800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Pleopis polyphemoides;;0.4-0.6;230.7700;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia bifilosa;M;;230.7700;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia bifilosa;F;;230.7700;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia sp;I;;2538.4600;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia sp;II;;1153.8500;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia sp;III;;1038.4600;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia sp;IV;;1500.0000;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia sp;N;;6230.7700;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Cyclopoida unidentified;N;;346.1500;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Acartia sp;V;;1384.6200;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora affinis;F;;346.1500;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora affinis;M;;576.9200;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora sp;I;;1384.6200;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora sp;II;;923.0800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora sp;III;;346.1500;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora sp;IV;;923.0800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora sp;V;;1153.8500;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Eurytemora sp;N;;2884.6200;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Limnocalanus macrurus;F;;7.6900;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Limnocalanus macrurus;M;;3.8500;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Limnocalanus macrurus;N;;115.3800;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Bivalvia unidentified larvae;;;230.7700;ind/m3
Atvērtie Monitoringa dati;Monit-20-02;23.616700;57.616700;2020-08-03T22:27:00;121;54.00;Zooplankton;0-52;Polychaeta unidentified larvae;;;0.0000;ind/m3
